,varname1,varval1,lift,cumlift,booster
43,CHEBI:15379,0,1.0011669259835518,1.0011669259835518,x1.0
44,CHEBI:15428,0,0.9899976723328624,0.9899976723328624,/1.0
45,CHEBI:15428,1,1.7225665242792703,1.7225665242792703,x1.7
46,CHEBI:15443,0,1.0065866510607506,1.0065866510607506,x1.0
47,CHEBI:15570,0,1.0035603758880336,1.0035603758880336,x1.0
48,CHEBI:15588,0,1.0014326621768883,1.0014326621768883,x1.0
49,CHEBI:15589,0,1.00489473897354,1.00489473897354,x1.0
50,CHEBI:15603,0,1.0037540600222747,1.0037540600222747,x1.0
51,CHEBI:15611,0,1.0001110185956148,1.0001110185956148,x1.0
52,CHEBI:156421,0,0.9992709421415236,0.9992709421415236,/1.0
53,CHEBI:156450,0,0.9989063525046809,0.9989063525046809,/1.0
54,CHEBI:156452,0,0.9996354913043836,0.9996354913043836,/1.0
55,CHEBI:156550,0,0.9992709421415236,0.9992709421415236,/1.0
56,CHEBI:15676,0,0.9982878987617361,0.9982878987617361,/1.0
57,CHEBI:15688,0,0.8872138829095814,0.8872138829095814,/1.1
58,CHEBI:15688,1,2.55969739864462,2.55969739864462,x2.6
59,CHEBI:15708,0,1.0006664815329076,1.0006664815329076,x1.0
60,CHEBI:15724,0,1.0001665371377817,1.0001665371377817,x1.0
61,CHEBI:15729,0,1.0028589998338806,1.0028589998338806,x1.0
62,CHEBI:15738,0,0.9992709421415236,0.9992709421415236,/1.0
63,CHEBI:15740,0,1.0168449000916353,1.0168449000916353,x1.0
64,CHEBI:15746,0,1.0001665371377817,1.0001665371377817,x1.0
65,CHEBI:15748,0,1.0037453807553451,1.0037453807553451,x1.0
66,CHEBI:157683,0,0.9989063525046809,0.9989063525046809,/1.0
67,CHEBI:15782,0,0.9992709421415236,0.9992709421415236,/1.0
68,CHEBI:15792,0,1.0092447654768988,1.0092447654768988,x1.0
69,CHEBI:15792,1,0.42481339846887267,0.42481339846887267,/2.4
70,CHEBI:15824,0,1.0509450730805312,1.0509450730805312,x1.1
71,CHEBI:15824,1,0.46964210810780616,0.46964210810780616,/2.1
72,CHEBI:15862,0,1.0001110185956148,1.0001110185956148,x1.0
73,CHEBI:15882,0,1.0002220618442237,1.0002220618442237,x1.0
74,CHEBI:15887,0,1.0005553395901594,1.0005553395901594,x1.0
75,CHEBI:15891,0,1.0001110185956148,1.0001110185956148,x1.0
76,CHEBI:15895,0,1.002113576950887,1.002113576950887,x1.0
77,CHEBI:15903,0,0.9997148899138972,0.9997148899138972,/1.0
78,CHEBI:15956,0,1.0005553395901594,1.0005553395901594,x1.0
79,CHEBI:15963,0,0.9855402891942161,0.9855402891942161,/1.0
80,CHEBI:15963,1,1.607307853842923,1.607307853842923,x1.6
81,CHEBI:15971,0,1.0018446352062,1.0018446352062,x1.0
82,CHEBI:15971,1,0.8521383626381526,0.8521383626381526,/1.2
83,CHEBI:15978,0,1.000610907475286,1.000610907475286,x1.0
84,CHEBI:15987,0,1.000444222333278,1.000444222333278,x1.0
85,CHEBI:16000,0,1.0026712671823697,1.0026712671823697,x1.0
86,CHEBI:16004,0,1.000246210016094,1.000246210016094,x1.0
87,CHEBI:16016,0,1.0004997778764992,1.0004997778764992,x1.0
88,CHEBI:16024,0,1.0793623628094975,1.0793623628094975,x1.1
89,CHEBI:16024,1,0.41707811513061077,0.41707811513061077,/2.4
90,CHEBI:160246,0,1.0000555062166963,1.0000555062166963,x1.0
91,CHEBI:16027,0,0.9998574845291902,0.9998574845291902,/1.0
92,CHEBI:16040,0,1.0001110185956148,1.0001110185956148,x1.0
93,CHEBI:16087,0,1.0001665371377817,1.0001665371377817,x1.0
94,CHEBI:16094,0,1.0071552350606516,1.0071552350606516,x1.0
95,CHEBI:16133,0,1.0001665371377817,1.0001665371377817,x1.0
96,CHEBI:16134,0,1.0008888395089162,1.0008888395089162,x1.0
97,CHEBI:16136,0,0.9702598505052707,0.9702598505052707,/1.0
98,CHEBI:16136,1,1.9928328914337745,1.9928328914337745,x2.0
99,CHEBI:16148,0,1.0001110185956148,1.0001110185956148,x1.0
100,CHEBI:16150,0,1.0011669259835518,1.0011669259835518,x1.0
101,CHEBI:161680,0,1.0019230047270498,1.0019230047270498,x1.0
102,CHEBI:16176,0,1.0000555062166963,1.0000555062166963,x1.0
103,CHEBI:16183,0,1.0010556728525393,1.0010556728525393,x1.0
104,CHEBI:16189,0,1.0031737193763919,1.0031737193763919,x1.0
105,CHEBI:16193,0,1.0025490243218937,1.0025490243218937,x1.0
106,CHEBI:16199,0,0.8493323448990163,0.8493323448990163,/1.2
107,CHEBI:16199,1,2.539605783226801,2.539605783226801,x2.5
108,CHEBI:16227,0,0.9989618072513918,0.9989618072513918,/1.0
109,CHEBI:16235,0,0.999294665075766,0.999294665075766,/1.0
110,CHEBI:16236,0,1.014299386364916,1.014299386364916,x1.0
111,CHEBI:16261,0,0.9996909803685691,0.9996909803685691,/1.0
112,CHEBI:16283,0,0.999516693552148,0.999516693552148,/1.0
113,CHEBI:16296,0,1.0018789085589646,1.0018789085589646,x1.0
114,CHEBI:16301,0,1.0049346024964998,1.0049346024964998,x1.0
115,CHEBI:16324,0,1.0001110185956148,1.0001110185956148,x1.0
116,CHEBI:16335,0,1.0001036679266413,1.0001036679266413,x1.0
117,CHEBI:16383,0,1.0031178664885028,1.0031178664885028,x1.0
118,CHEBI:16398,0,1.0000555062166963,1.0000555062166963,x1.0
119,CHEBI:16411,0,1.0011850572536205,1.0011850572536205,x1.0
120,CHEBI:16414,0,0.9951905206548276,0.9951905206548276,/1.0
121,CHEBI:16414,1,2.3283042031467063,2.3283042031467063,x2.3
122,CHEBI:16443,0,1.0119364506006503,1.0119364506006503,x1.0
123,CHEBI:16449,0,1.0163697402548046,1.0163697402548046,x1.0
124,CHEBI:16449,1,0.6078744353090778,0.6078744353090778,/1.6
125,CHEBI:16452,0,1.0014451670279585,1.0014451670279585,x1.0
126,CHEBI:16467,0,0.9875525475738028,0.9875525475738028,/1.0
127,CHEBI:16467,1,2.0977790345183194,2.0977790345183194,x2.1
128,CHEBI:16523,0,1.0012096880244417,1.0012096880244417,x1.0
129,CHEBI:16526,0,1.0053007476844102,1.0053007476844102,x1.0
130,CHEBI:16537,0,1.0009622870345063,1.0009622870345063,x1.0
131,CHEBI:16551,0,1.006646872598532,1.006646872598532,x1.0
132,CHEBI:16567,0,1.0001110185956148,1.0001110185956148,x1.0
133,CHEBI:16632,0,1.0003331297540392,1.0003331297540392,x1.0
134,CHEBI:16634,0,0.9010137859805871,0.9010137859805871,/1.1
135,CHEBI:16634,1,1.726295885928649,1.726295885928649,x1.7
136,CHEBI:16643,0,0.9983256633882841,0.9983256633882841,/1.0
137,CHEBI:16651,0,1.0017364083295557,1.0017364083295557,x1.0
138,CHEBI:166872,0,0.9996354913043836,0.9996354913043836,/1.0
139,CHEBI:16695,0,1.000277592715967,1.000277592715967,x1.0
140,CHEBI:16704,0,1.0080275073676164,1.0080275073676164,x1.0
141,CHEBI:16708,0,0.9984221148910356,0.9984221148910356,/1.0
142,CHEBI:16716,0,0.9989063525046809,0.9989063525046809,/1.0
143,CHEBI:16724,0,1.0028945171166157,1.0028945171166157,x1.0
144,CHEBI:16763,0,1.0045123610668794,1.0045123610668794,x1.0
145,CHEBI:16765,0,1.0001665371377817,1.0001665371377817,x1.0
146,CHEBI:16808,0,1.0049245401308131,1.0049245401308131,x1.0
147,CHEBI:16810,0,1.0005240561855429,1.0005240561855429,x1.0
148,CHEBI:16811,0,1.0011669259835518,1.0011669259835518,x1.0
149,CHEBI:16813,0,1.0028285038670324,1.0028285038670324,x1.0
150,CHEBI:16828,0,1.000422960812661,1.000422960812661,x1.0
151,CHEBI:16830,0,1.00138950644731,1.00138950644731,x1.0
152,CHEBI:16856,0,1.0001665371377817,1.0001665371377817,x1.0
153,CHEBI:16857,0,0.9933367730494852,0.9933367730494852,/1.0
154,CHEBI:16857,1,1.7389973939651642,1.7389973939651642,x1.7
155,CHEBI:16865,0,1.00408606370484,1.00408606370484,x1.0
156,CHEBI:16867,0,1.0000555062166963,1.0000555062166963,x1.0
157,CHEBI:16869,0,1.000246210016094,1.000246210016094,x1.0
158,CHEBI:16899,0,1.0553784903952002,1.0553784903952002,x1.1
159,CHEBI:16899,1,0.529968136814199,0.529968136814199,/1.9
160,CHEBI:16919,0,0.9929646909648445,0.9929646909648445,/1.0
161,CHEBI:16919,1,4.161843763124738,4.161843763124738,x4.2
162,CHEBI:16947,0,0.8752980598981149,0.8752980598981149,/1.1
163,CHEBI:16947,1,2.2570661132902803,2.2570661132902803,x2.3
164,CHEBI:16958,0,1.0017235627710441,1.0017235627710441,x1.0
165,CHEBI:16977,0,0.9990509413112709,0.9990509413112709,/1.0
166,CHEBI:16977,1,1.0558588828223436,1.0558588828223436,x1.1
167,CHEBI:16988,0,1.0385888588095389,1.0385888588095389,x1.0
168,CHEBI:16988,1,0.336310607121191,0.336310607121191,/3.0
169,CHEBI:16991,0,1.0033529423245315,1.0033529423245315,x1.0
170,CHEBI:16997,0,1.0002220618442237,1.0002220618442237,x1.0
171,CHEBI:17015,0,1.0000555062166963,1.0000555062166963,x1.0
172,CHEBI:17019,0,1.0001110185956148,1.0001110185956148,x1.0
173,CHEBI:17020,0,1.000277592715967,1.000277592715967,x1.0
174,CHEBI:17029,0,1.001742416857948,1.001742416857948,x1.0
175,CHEBI:17045,0,1.0001110185956148,1.0001110185956148,x1.0
176,CHEBI:17057,0,1.0089318213635727,1.0089318213635727,x1.0
177,CHEBI:17057,1,0.9443553263766186,0.9443553263766186,/1.1
178,CHEBI:17076,0,1.0022978264553344,1.0022978264553344,x1.0
179,CHEBI:17076,1,0.7206655866882662,0.7206655866882662,/1.4
180,CHEBI:17097,0,1.0001110185956148,1.0001110185956148,x1.0
181,CHEBI:17108,0,1.006327541930167,1.006327541930167,x1.0
182,CHEBI:17108,1,0.4246779350127283,0.4246779350127283,/2.4
183,CHEBI:17113,0,1.0039521511728038,1.0039521511728038,x1.0
184,CHEBI:17115,0,0.9981966865517059,0.9981966865517059,/1.0
185,CHEBI:17115,1,1.1061378772424553,1.1061378772424553,x1.1
186,CHEBI:17120,0,1.0004997778764992,1.0004997778764992,x1.0
187,CHEBI:17126,0,1.002280818869604,1.002280818869604,x1.0
188,CHEBI:17128,0,1.0159203178173482,1.0159203178173482,x1.0
189,CHEBI:17128,1,0.4133229100123881,0.4133229100123881,/2.4
190,CHEBI:17148,0,1.0034862192179501,1.0034862192179501,x1.0
191,CHEBI:17148,1,0.5483325116106373,0.5483325116106373,/1.8
192,CHEBI:17151,0,1.0011984656788366,1.0011984656788366,x1.0
193,CHEBI:17151,1,0.9375030198511074,0.9375030198511074,/1.1
194,CHEBI:17164,0,0.9999219978878673,0.9999219978878673,/1.0
195,CHEBI:17170,0,1.0011112963271658,1.0011112963271658,x1.0
196,CHEBI:17191,0,0.9997551217199955,0.9997551217199955,/1.0
197,CHEBI:17196,0,0.9919321276590476,0.9919321276590476,/1.0
198,CHEBI:17196,1,1.677587108635186,1.677587108635186,x1.7
199,CHEBI:17201,0,1.0001665371377817,1.0001665371377817,x1.0
200,CHEBI:17203,0,1.0019960191318515,1.0019960191318515,x1.0
201,CHEBI:17203,1,0.8688024017297432,0.8688024017297432,/1.2
202,CHEBI:17234,0,0.7672763181225114,0.7672763181225114,/1.3
203,CHEBI:17234,1,1.763234174746434,1.763234174746434,x1.8
204,CHEBI:17240,0,1.003810054335564,1.003810054335564,x1.0
205,CHEBI:17245,0,1.0002220618442237,1.0002220618442237,x1.0
206,CHEBI:17256,0,1.0006664815329076,1.0006664815329076,x1.0
207,CHEBI:17266,0,1.004206145385289,1.004206145385289,x1.0
208,CHEBI:17268,0,0.8644115962801603,0.8644115962801603,/1.2
209,CHEBI:17268,1,2.800145566026873,2.800145566026873,x2.8
210,CHEBI:17272,0,1.017746138372641,1.017746138372641,x1.0
211,CHEBI:17272,1,0.6130218661449556,0.6130218661449556,/1.6
212,CHEBI:17295,0,1.0004087271884539,1.0004087271884539,x1.0
213,CHEBI:17295,1,0.9116853807502163,0.9116853807502163,/1.1
214,CHEBI:17306,0,1.1195968493038084,1.1195968493038084,x1.1
215,CHEBI:17306,1,0.6485044938366645,0.6485044938366645,/1.5
216,CHEBI:17309,0,1.005996254291566,1.005996254291566,x1.0
217,CHEBI:17315,0,1.0008332407510276,1.0008332407510276,x1.0
218,CHEBI:17317,0,0.9998259384992806,0.9998259384992806,/1.0
219,CHEBI:17334,0,1.0028640723543698,1.0028640723543698,x1.0
220,CHEBI:17359,0,1.0031737193763919,1.0031737193763919,x1.0
221,CHEBI:17368,0,0.9965989965716083,0.9965989965716083,/1.0
222,CHEBI:17368,1,2.0178636427271455,2.0178636427271455,x2.0
223,CHEBI:17426,0,1.0027270703472841,1.0027270703472841,x1.0
224,CHEBI:17437,0,1.000277592715967,1.000277592715967,x1.0
225,CHEBI:17440,0,1.0001110185956148,1.0001110185956148,x1.0
226,CHEBI:17464,0,0.9997388207133352,0.9997388207133352,/1.0
227,CHEBI:17521,0,1.0005483560849016,1.0005483560849016,x1.0
228,CHEBI:17540,0,0.9999925576424591,0.9999925576424591,/1.0
229,CHEBI:17561,0,1.000280142512301,1.000280142512301,x1.0
230,CHEBI:17578,0,0.9990172681556362,0.9990172681556362,/1.0
231,CHEBI:17596,0,1.005755155334316,1.005755155334316,x1.0
232,CHEBI:17596,1,0.556877953350024,0.556877953350024,/1.8
233,CHEBI:17632,0,1.053517189834952,1.053517189834952,x1.1
234,CHEBI:17632,1,0.7223979558870361,0.7223979558870361,/1.4
235,CHEBI:17634,0,1.1499746059967308,1.1499746059967308,x1.1
236,CHEBI:17634,1,0.36493902312540616,0.36493902312540616,/2.7
237,CHEBI:17665,0,1.0005553395901594,1.0005553395901594,x1.0
238,CHEBI:176843,0,0.9981770517820823,0.9981770517820823,/1.0
239,CHEBI:17698,0,1.0088184072649482,1.0088184072649482,x1.0
240,CHEBI:17716,0,1.0335399145675623,1.0335399145675623,x1.0
241,CHEBI:17716,1,0.7628012762325398,0.7628012762325398,/1.3
242,CHEBI:17747,0,0.9992709421415236,0.9992709421415236,/1.0
243,CHEBI:17748,0,1.00766112637445,1.00766112637445,x1.0
244,CHEBI:17750,0,1.0005553395901594,1.0005553395901594,x1.0
245,CHEBI:17754,0,1.0159511200109208,1.0159511200109208,x1.0
246,CHEBI:17754,1,0.8397455226861128,0.8397455226861128,/1.2
247,CHEBI:17774,0,1.0003331297540392,1.0003331297540392,x1.0
248,CHEBI:17784,0,1.0017235627710441,1.0017235627710441,x1.0
249,CHEBI:17790,0,1.0031178664885028,1.0031178664885028,x1.0
250,CHEBI:17814,0,1.0182189064993605,1.0182189064993605,x1.0
251,CHEBI:17814,1,0.7999675511808914,0.7999675511808914,/1.3
252,CHEBI:17822,0,1.0046211359996005,1.0046211359996005,x1.0
253,CHEBI:17822,1,0.861071123405118,0.861071123405118,/1.2
254,CHEBI:17824,0,1.000277592715967,1.000277592715967,x1.0
255,CHEBI:17833,0,1.004590996071904,1.004590996071904,x1.0
256,CHEBI:17836,0,1.0003331297540392,1.0003331297540392,x1.0
257,CHEBI:17859,0,1.0019463908352797,1.0019463908352797,x1.0
258,CHEBI:17879,0,1.0020907467335334,1.0020907467335334,x1.0
259,CHEBI:17895,0,0.9906583622478146,0.9906583622478146,/1.0
260,CHEBI:17895,1,2.3055668574128516,2.3055668574128516,x2.3
261,CHEBI:17924,0,1.0028073699602766,1.0028073699602766,x1.0
262,CHEBI:17924,1,0.8731140761800148,0.8731140761800148,/1.1
263,CHEBI:17925,0,1.0062688351444404,1.0062688351444404,x1.0
264,CHEBI:17925,1,0.468432631347373,0.468432631347373,/2.1
265,CHEBI:17968,0,1.0030217604852925,1.0030217604852925,x1.0
266,CHEBI:17992,0,0.9199171814734257,0.9199171814734257,/1.1
267,CHEBI:17992,1,1.243354110725452,1.243354110725452,x1.2
268,CHEBI:17997,0,1.0007220617640524,1.0007220617640524,x1.0
269,CHEBI:18019,0,0.9992862554254573,0.9992862554254573,/1.0
270,CHEBI:18019,1,1.1641521015733531,1.1641521015733531,x1.2
271,CHEBI:18024,0,1.006783112670426,1.006783112670426,x1.0
272,CHEBI:18050,0,0.9937685865957006,0.9937685865957006,/1.0
273,CHEBI:18050,1,2.314608296069373,2.314608296069373,x2.3
274,CHEBI:18101,0,1.0015751438283045,1.0015751438283045,x1.0
275,CHEBI:18123,0,1.0001665371377817,1.0001665371377817,x1.0
276,CHEBI:18132,0,1.0001110185956148,1.0001110185956148,x1.0
277,CHEBI:18139,0,1.00138950644731,1.00138950644731,x1.0
278,CHEBI:18183,0,1.001122838504308,1.001122838504308,x1.0
279,CHEBI:18186,0,1.0021466732178919,1.0021466732178919,x1.0
280,CHEBI:18203,0,0.9992709421415236,0.9992709421415236,/1.0
281,CHEBI:18208,0,1.0025237636647903,1.0025237636647903,x1.0
282,CHEBI:18212,0,1.0003331297540392,1.0003331297540392,x1.0
283,CHEBI:18222,0,0.8929176972016115,0.8929176972016115,/1.1
284,CHEBI:18222,1,1.987246596531484,1.987246596531484,x2.0
285,CHEBI:18240,0,0.9998436129219298,0.9998436129219298,/1.0
286,CHEBI:18240,1,1.0318620900309268,1.0318620900309268,x1.0
287,CHEBI:18248,0,1.0002220618442237,1.0002220618442237,x1.0
288,CHEBI:18257,0,0.897614726276903,0.897614726276903,/1.1
289,CHEBI:18257,1,3.296412485274352,3.296412485274352,x3.3
290,CHEBI:18262,0,1.0000555062166963,1.0000555062166963,x1.0
291,CHEBI:18276,0,1.0056374190667559,1.0056374190667559,x1.0
292,CHEBI:18287,0,1.0083073067028896,1.0083073067028896,x1.0
293,CHEBI:18287,1,0.3998815145648307,0.3998815145648307,/2.5
294,CHEBI:18291,0,1.0003886729594669,1.0003886729594669,x1.0
295,CHEBI:18295,0,1.000277592715967,1.000277592715967,x1.0
296,CHEBI:18300,0,1.000277592715967,1.000277592715967,x1.0
297,CHEBI:18305,0,1.0200788070569524,1.0200788070569524,x1.0
298,CHEBI:18305,1,0.3008743006054392,0.3008743006054392,/3.3
299,CHEBI:18333,0,1.0084489701456463,1.0084489701456463,x1.0
300,CHEBI:18333,1,0.4138196923561529,0.4138196923561529,/2.4
301,CHEBI:18347,0,1.0003886729594669,1.0003886729594669,x1.0
302,CHEBI:18391,0,1.0008332407510276,1.0008332407510276,x1.0
303,CHEBI:18394,0,1.002808230488322,1.002808230488322,x1.0
304,CHEBI:18397,0,1.0000555062166963,1.0000555062166963,x1.0
305,CHEBI:18401,0,1.006327541930167,1.006327541930167,x1.0
306,CHEBI:18401,1,0.4246779350127283,0.4246779350127283,/2.4
307,CHEBI:18403,0,0.9968922659461503,0.9968922659461503,/1.0
308,CHEBI:18403,1,1.1879913937557427,1.1879913937557427,x1.2
309,CHEBI:18420,0,1.0001110185956148,1.0001110185956148,x1.0
310,CHEBI:1904,0,1.0000555062166963,1.0000555062166963,x1.0
311,CHEBI:19475,0,1.0002220618442237,1.0002220618442237,x1.0
312,CHEBI:204928,0,1.0045720657931418,1.0045720657931418,x1.0
313,CHEBI:209807,0,1.00138950644731,1.00138950644731,x1.0
314,CHEBI:21217,0,1.010690036353863,1.010690036353863,x1.0
315,CHEBI:2179,0,0.9992709421415236,0.9992709421415236,/1.0
316,CHEBI:22210,0,1.0001110185956148,1.0001110185956148,x1.0
317,CHEBI:22507,0,1.0000555062166963,1.0000555062166963,x1.0
318,CHEBI:22599,0,0.813436807009843,0.813436807009843,/1.2
319,CHEBI:22599,1,2.2542036514606183,2.2542036514606183,x2.3
320,CHEBI:22605,0,1.0005553395901594,1.0005553395901594,x1.0
321,CHEBI:22651,0,1.0001665371377817,1.0001665371377817,x1.0
322,CHEBI:22653,0,1.009589161794465,1.009589161794465,x1.0
323,CHEBI:22653,1,0.5375456425297724,0.5375456425297724,/1.9
324,CHEBI:23044,0,0.9997464755934147,0.9997464755934147,/1.0
325,CHEBI:23066,0,0.9994373763424133,0.9994373763424133,/1.0
326,CHEBI:23248,0,1.0001110185956148,1.0001110185956148,x1.0
327,CHEBI:23456,0,1.0001110185956148,1.0001110185956148,x1.0
328,CHEBI:23652,0,0.9924418401388967,0.9924418401388967,/1.0
329,CHEBI:23652,1,1.2156801454134851,1.2156801454134851,x1.2
330,CHEBI:24148,0,1.0020021133418608,1.0020021133418608,x1.0
331,CHEBI:24149,0,1.0010000555586422,1.0010000555586422,x1.0
332,CHEBI:24175,0,1.004680545969391,1.004680545969391,x1.0
333,CHEBI:24265,0,1.0550304083247162,1.0550304083247162,x1.1
334,CHEBI:24265,1,0.3707772221367167,0.3707772221367167,/2.7
335,CHEBI:24266,0,1.0062643411585837,1.0062643411585837,x1.0
336,CHEBI:24266,1,0.535995030099398,0.535995030099398,/1.9
337,CHEBI:24297,0,1.0005553395901594,1.0005553395901594,x1.0
338,CHEBI:24632,0,1.00138950644731,1.00138950644731,x1.0
339,CHEBI:24741,0,0.9998739254744061,0.9998739254744061,/1.0
340,CHEBI:24750,0,0.9985417223871145,0.9985417223871145,/1.0
341,CHEBI:24753,0,0.9997148899138972,0.9997148899138972,/1.0
342,CHEBI:24898,0,1.0003017669040088,1.0003017669040088,x1.0
343,CHEBI:24996,0,1.0405110724709716,1.0405110724709716,x1.0
344,CHEBI:24996,1,0.33598598298304305,0.33598598298304305,/3.0
345,CHEBI:25000,0,1.0001665371377817,1.0001665371377817,x1.0
346,CHEBI:25017,0,1.0017641731062537,1.0017641731062537,x1.0
347,CHEBI:25017,1,0.8886499138344636,0.8886499138344636,/1.1
348,CHEBI:2509,0,1.0011669259835518,1.0011669259835518,x1.0
349,CHEBI:25094,0,0.8862628832291248,0.8862628832291248,/1.1
350,CHEBI:25094,1,4.745399668277821,4.745399668277821,x4.7
351,CHEBI:25097,0,1.0003331297540392,1.0003331297540392,x1.0
352,CHEBI:2511,0,1.0003886729594669,1.0003886729594669,x1.0
353,CHEBI:25115,0,1.0691614040549402,1.0691614040549402,x1.1
354,CHEBI:25115,1,0.42817322665892354,0.42817322665892354,/2.3
355,CHEBI:25140,0,1.0003886729594669,1.0003886729594669,x1.0
356,CHEBI:25646,0,1.0003331297540392,1.0003331297540392,x1.0
357,CHEBI:26194,0,0.9996354913043836,0.9996354913043836,/1.0
358,CHEBI:26271,0,1.0159342568245975,1.0159342568245975,x1.0
359,CHEBI:26271,1,0.5776327221547172,0.5776327221547172,/1.7
360,CHEBI:2637,0,1.0049906814363714,1.0049906814363714,x1.0
361,CHEBI:26490,0,1.0023956831262124,1.0023956831262124,x1.0
362,CHEBI:26493,0,1.00085767541068,1.00085767541068,x1.0
363,CHEBI:2652,0,0.9993264140490477,0.9993264140490477,/1.0
364,CHEBI:26546,0,0.8294857837424281,0.8294857837424281,/1.2
365,CHEBI:26546,1,2.798815677532603,2.798815677532603,x2.8
366,CHEBI:26580,0,0.9992709421415236,0.9992709421415236,/1.0
367,CHEBI:26672,0,1.0002220618442237,1.0002220618442237,x1.0
368,CHEBI:26710,0,1.0001351147520283,1.0001351147520283,x1.0
369,CHEBI:2676,0,1.0019463908352797,1.0019463908352797,x1.0
370,CHEBI:26789,0,0.9992709421415236,0.9992709421415236,/1.0
371,CHEBI:26806,0,1.0029925821041938,1.0029925821041938,x1.0
372,CHEBI:26806,1,0.7995308773069822,0.7995308773069822,/1.3
373,CHEBI:26948,0,1.0003886729594669,1.0003886729594669,x1.0
374,CHEBI:26986,0,1.0054070694097472,1.0054070694097472,x1.0
375,CHEBI:26986,1,0.6445953303156159,0.6445953303156159,/1.6
376,CHEBI:27082,0,1.0554938810479688,1.0554938810479688,x1.1
377,CHEBI:27082,1,0.6693087690969239,0.6693087690969239,/1.5
378,CHEBI:27226,0,0.9996038659936447,0.9996038659936447,/1.0
379,CHEBI:27248,0,1.0046841019349804,1.0046841019349804,x1.0
380,CHEBI:27266,0,1.0008888395089162,1.0008888395089162,x1.0
381,CHEBI:27338,0,1.0001110185956148,1.0001110185956148,x1.0
382,CHEBI:27417,0,1.0000555062166963,1.0000555062166963,x1.0
383,CHEBI:27442,0,1.0000555062166963,1.0000555062166963,x1.0
384,CHEBI:27477,0,1.0000555062166963,1.0000555062166963,x1.0
385,CHEBI:27518,0,1.0002220618442237,1.0002220618442237,x1.0
386,CHEBI:27547,0,1.0001665371377817,1.0001665371377817,x1.0
387,CHEBI:27569,0,1.0001110185956148,1.0001110185956148,x1.0
388,CHEBI:27570,0,1.0011734402878378,1.0011734402878378,x1.0
389,CHEBI:27570,1,0.9373007101791498,0.9373007101791498,/1.1
390,CHEBI:27605,0,1.0025849251984509,1.0025849251984509,x1.0
